account_name,cluster
FairValueAssetsMeasuredOnRecurringBasisFederalFundsSoldAndSecuritiesBorrowedOrPurchasedUnderAgreementsToResell,0
FairValueAssetsMeasuredOnRecurringBasisGainLossIncludedInInvestmentIncome,3
FairValueAssetsMeasuredOnRecurringBasisLoansReceivable,7
FairValueAssetsMeasuredOnRecurringBasisServicingRights,7
FairValueAssetsMeasuredOnRecurringBasisTradingAccountAssets,7
FairValueConcentrationOfRiskForeignCurrencyContracts,7
FairValueDisclosureOffBalanceSheetRisksAmount,4
FairValueDisclosureOffbalanceSheetRisksAmountAsset,7
FairValueDisclosureOffbalanceSheetRisksFaceAmountLiability,7
FairValueEquityLevel1ToLevel2TransfersAmount,13
FairValueEquityLevel2ToLevel1TransfersAmount,13
FairValueEstimateNotPracticableCostMethodInvestments,7
FairValueHedgesAtFairValueNet,7
FairValueInputsDiscountRate,13
FairValueInvestmentsEntitiesThatCalculateNetAssetValuePerShareSaleForOtherThanNAVAmount,7
FairValueInvestmentsEntitiesThatCalculateNetAssetValuePerShareUnfundedCommittments,7
FairValueLevel1ToLevel2TransfersAmount,13
FairValueLevel2ToLevel1TransfersAmount,13
FairValueLiabilitiesLevel1ToLevel2TransfersAmount,7
FairValueLiabilitiesLevel2ToLevel1TransfersAmount,7
FairValueLiabilitiesMeasuredOnRecurringBasisBorrowings,7
FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,3
FairValueLiabilitiesMeasuredOnRecurringBasisDerivativeFinancialInstrumentsLiabilities,7
FairValueLiabilitiesMeasuredOnRecurringBasisFederalFundsPurchasedAndSecuritiesSoldUnderAgreementsToRepurchase,0
FairValueLiabilitiesMeasuredOnRecurringBasisGainLossIncludedInOtherIncome,3
FairValueLiabilitiesMeasuredOnRecurringBasisGainLossIncludedInTradingRevenue,7
FairValueLiabilitiesMeasuredOnRecurringBasisObligations,7
FairValueLiabilitiesMeasuredOnRecurringBasisSecuritiesSoldNotYetPurchased,0
FairValueLiabilitiesMeasuredOnRecurringBasisTradingLiabilities,7
FairValueMeasuredOnRecurringBasisInvestments,7
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,7
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetAndLiabilityGainLossIncludedInOtherComprehensiveIncomeLoss,7
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings,7
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,7
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncome,7
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,7
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetIssues,7
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPeriodIncreaseDecrease,6
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchases,7
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchasesSalesIssuancesSettlements,7
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSales,7
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements,7
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,7
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,7
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,7
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,7
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,7
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,7
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,6
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchasesSalesIssuancesSettlements,7
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,7
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityTransfersNet,7
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,7
FairValueNetAssetLiability,7
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,7
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,7
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInOtherComprehensiveIncomeLoss,7
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationIssues,7
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationPurchases,7
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationSales,7
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationSettlements,7
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationTransfersIntoLevel3,7
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationTransfersNet,7
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationTransfersOutOfLevel3,7
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,7
FairValueOfSecuritiesReceivedAsCollateralThatCanBeResoldOrRepledged,0
FairValueOfSecuritiesReceivedAsCollateralThatHaveBeenResoldOrRepledged,0
FairValueOptionAggregateDifferencesLongTermDebtInstruments,7
FairValueOptionChangesInFairValueGainLoss,7
FairValueOptionChangesInFairValueGainLoss1,3
FairValueOptionCreditRiskGainsLossesOnAssets,7
FairValueOptionCreditRiskGainsLossesOnLiabilities,7
FairValueOptionLoansHeldAsAssetsAggregateDifference,7
FairValueRecurringBasisUnobservableInputReconciliationAssetLiabilityGainLossOci,3
FederalDepositInsuranceCorporationPremiumExpense,17
FederalFundsPurchased,14
FederalFundsPurchasedAndSecuritiesLoanedOrSoldUnderAgreementsToRepurchaseFairValueDisclosure,0
FederalFundsPurchasedAndSecuritiesSoldUnderAgreementsToRepurchase,0
FederalFundsSold,14
FederalFundsSoldAndSecuritiesBorrowedOrPurchasedUnderAgreementsToResellFairValueDisclosure,0
FederalFundsSoldAndSecuritiesPurchasedUnderAgreementsToResell,0
FederalHomeLoanBankAdvancesBranchOfFHLBBankAmountOfAdvancesByBranch,0
FederalHomeLoanBankAdvancesLongTerm,0
FederalHomeLoanBankAdvancesMaturitiesSummaryDueAfterFiveYearsOfBalanceSheetDate,13
FederalHomeLoanBankAdvancesMaturitiesSummaryDueFromFourToFiveYearsOfBalanceSheetDate,13
FederalHomeLoanBankAdvancesMaturitiesSummaryDueFromOneToTwoYearsOfBalanceSheetDate,13
FederalHomeLoanBankAdvancesMaturitiesSummaryDueFromThreeToFourYearsOfBalanceSheetDate,13
FederalHomeLoanBankAdvancesMaturitiesSummaryDueFromTwoToThreeYearsOfBalanceSheetDate,13
FederalHomeLoanBankAdvancesMaturitiesSummaryDueWithinOneYearOfBalanceSheetDate,13
FederalHomeLoanBankAdvancesShortTerm,0
FederalHomeLoanBankStock,0
FederalHomeLoanBankStockAndFederalReserveBankStock,0
FederalIncomeTaxExpenseBenefitContinuingOperations,12
FederalReserveBankStock,14
FeesAndCommissions,17
FeesAndCommissionsCreditAndDebitCards,2
FeesAndCommissionsDepositorAccounts,17
FeesAndCommissionsFiduciaryAndTrustActivities,17
FeesAndCommissionsMortgageBanking,17
FeesAndCommissionsMortgageBankingAndServicing,17
FeesAndCommissionsOther,17
FinanceLeaseImpairmentLoss,17
FinanceLeaseInterestExpense,17
FinanceLeaseInterestPaymentOnLiability,8
FinanceLeaseLiability,14
FinanceLeaseLiabilityCurrent,15
FinanceLeaseLiabilityNoncurrent,14
FinanceLeaseLiabilityPaymentsDue,8
FinanceLeaseLiabilityPaymentsDueAfterYearFive,8
FinanceLeaseLiabilityPaymentsDueInNextRollingTwelveMonths,8
FinanceLeaseLiabilityPaymentsDueInRollingAfterYearFive,8
FinanceLeaseLiabilityPaymentsDueInRollingYearFive,8
FinanceLeaseLiabilityPaymentsDueInRollingYearFour,8
FinanceLeaseLiabilityPaymentsDueInRollingYearThree,8
FinanceLeaseLiabilityPaymentsDueInRollingYearTwo,8
FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,8
FinanceLeaseLiabilityPaymentsDueYearFive,8
FinanceLeaseLiabilityPaymentsDueYearFour,8
FinanceLeaseLiabilityPaymentsDueYearThree,8
FinanceLeaseLiabilityPaymentsDueYearTwo,8
FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,8
FinanceLeaseLiabilityUndiscountedExcessAmount,6
FinanceLeasePrincipalPayments,8
FinanceLeaseRightOfUseAsset,2
FinanceLeaseRightOfUseAssetAccumulatedAmortization,2
FinanceLeaseRightOfUseAssetAmortization,2
FinanceLeaseRightOfUseAssetBeforeAccumulatedAmortization,2
FinanceLeaseWeightedAverageDiscountRatePercent,13
FinancialAssetsSoldUnderAgreementsToRepurchaseGrossIncludingNotSubjectToMasterNettingArrangement,0
FinancialInstrumentsOwnedAndPledgedAsCollateralAmountEligibleToBeRepledgedByCounterparty,0
FinancialInstrumentsOwnedAndPledgedAsCollateralAmountNotEligibleToBeRepledgedByCounterparty,0
FinancialInstrumentsOwnedAndPledgedAsCollateralAtFairValue,0
FinancialInstrumentsOwnedCorporateDebtAtFairValue,13
FinancialInstrumentsOwnedDerivativesAndOtherContractualAgreementsAtFairValue,7
FinancialInstrumentsOwnedPrincipalInvestmentsAtFairValue,13
FinancialInstrumentsOwnedUSGovernmentAndAgencyObligationsAtFairValue,13
FinancialInstrumentsSoldNotYetPurchasedAtFairValue,0
FinancialLiabilitiesFairValueDisclosure,4
FinancialServicesCosts,17
FinancialServicesRevenue,17
FinancingReceivable,14
FinancingReceivableAccruedInterestAfterAllowanceForCreditLoss,2
FinancingReceivableAccruedInterestBeforeAllowanceForCreditLoss,2
FinancingReceivableAccruedInterestWriteoff,2
FinancingReceivableAcquiredWithDeterioratedCreditQuality,5
FinancingReceivableAllowanceForCreditLossExcludingAccruedInterest,5
FinancingReceivableAllowanceForCreditLossExcludingAccruedInterestNoncurrent,5
FinancingReceivableAllowanceForCreditLossForeignCurrencyTranslation,5
FinancingReceivableAllowanceForCreditLossPurchasedWithCreditDeteriorationIncrease,6
FinancingReceivableAllowanceForCreditLossWriteoffAfterRecovery,5
FinancingReceivableAllowanceForCreditLosses,5
FinancingReceivableAllowanceForCreditLossesAcquiredWithDeterioratedCreditQuality,5
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,5
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment,5
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,5
FinancingReceivableAllowanceForCreditLossesPeriodIncreaseDecrease,5
FinancingReceivableAllowanceForCreditLossesProvisions,5
FinancingReceivableAllowanceForCreditLossesRecoveries,5
FinancingReceivableAllowanceForCreditLossesRecovery,5
FinancingReceivableAllowanceForCreditLossesWriteOffs,5
FinancingReceivableBeforeAllowanceForCreditLossAndFee,5
FinancingReceivableChangeInPresentValueExpenseReversal,3
FinancingReceivableCollectivelyEvaluatedForImpairment,5
FinancingReceivableExcludingAccruedInterest90DaysOrMorePastDueStillAccruing,5
FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,2
FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLossCurrent,15
FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLossNoncurrent,2
FinancingReceivableExcludingAccruedInterestAllowanceForCreditLossForeignCurrencyTranslation,7
FinancingReceivableExcludingAccruedInterestAllowanceForCreditLossPeriodIncreaseDecrease,6
FinancingReceivableExcludingAccruedInterestAllowanceForCreditLossRecovery,2
FinancingReceivableExcludingAccruedInterestAllowanceForCreditLossWriteoff,2
FinancingReceivableExcludingAccruedInterestAllowanceForCreditLossWriteoffAfterRecovery,2
FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,2
FinancingReceivableExcludingAccruedInterestCreditLossExpenseReversal,2
FinancingReceivableExcludingAccruedInterestNonaccrual,2
FinancingReceivableExcludingAccruedInterestNonaccrualPercentPastDue,13
FinancingReceivableExcludingAccruedInterestPurchase,2
FinancingReceivableExcludingAccruedInterestReclassificationToHeldForSale,2
FinancingReceivableExcludingAccruedInterestSale,2
FinancingReceivableExcludingAccruedInterestTransferToHeldForSaleAllowanceForCreditLossExpenseReversal,2
FinancingReceivableIndividuallyEvaluatedForImpairment,5
FinancingReceivableModificationToTotalFinancingReceivablesPercent,2
FinancingReceivableModificationsNumberOfContracts,6
FinancingReceivableModificationsNumberOfContracts1,6
FinancingReceivableModificationsPostModificationRecordedInvestment2,6
FinancingReceivableModificationsPreModificationRecordedInvestment,6
FinancingReceivableModificationsPreModificationRecordedInvestment1,6
FinancingReceivableModificationsRecordedInvestment,2
FinancingReceivableModificationsSubsequentDefaultNumberOfContracts1,6
FinancingReceivableModificationsSubsequentDefaultRecordedInvestment,6
FinancingReceivableModificationsSubsequentDefaultRecordedInvestment1,6
FinancingReceivableModifiedPast12Months,13
FinancingReceivableNonaccrualInterestIncome,17
FinancingReceivableNonaccrualNoAllowance,5
FinancingReceivableNonaccrualPercentPastDue1,13
FinancingReceivableOriginatedFiveOrMoreYearsBeforeLatestFiscalYear,6
FinancingReceivableOriginatedFourYearsBeforeLatestFiscalYear,13
FinancingReceivableOriginatedInCurrentFiscalYear,2
FinancingReceivableOriginatedInFiscalYearBeforeLatestFiscalYear,13
FinancingReceivableOriginatedThreeYearsBeforeLatestFiscalYear,13
FinancingReceivableOriginatedTwoYearsBeforeLatestFiscalYear,13
FinancingReceivableReclassificationToHeldForSale,5
FinancingReceivableRecordedInvestment1To29DaysPastDue,13
FinancingReceivableRecordedInvestment30To59DaysPastDue,13
FinancingReceivableRecordedInvestment60To89DaysPastDue,13
FinancingReceivableRecordedInvestment90DaysPastDueAndStillAccruing,5
FinancingReceivableRecordedInvestmentCurrent,15
FinancingReceivableRecordedInvestmentEqualToGreaterThan90DaysPastDue,6
FinancingReceivableRecordedInvestmentNonaccrualStatus,13
FinancingReceivableRecordedInvestmentPastDue,5
FinancingReceivableSignificantPurchases,14
FinancingReceivableSignificantSales,14
FinancingReceivableTransferToHeldForSaleAllowanceForCreditLossExpenseReversal,5
FinancingReceivableUnamortizedLoanCommitmentOriginationFeeAndPremiumDiscount,2
FinancingReceivablesBeforeAllowanceForCreditLossAverageAmountOutstanding,13
FinancingReceivablesImpairedTroubledDebtRestructuringWriteDown,2
FiniteLivedComputerSoftwareGross,2
FiniteLivedContractualRightsGross,14
FiniteLivedIntangibleAssetOffMarketLeaseFavorableGross,6
FiniteLivedIntangibleAssetsAccumulatedAmortization,1
FiniteLivedIntangibleAssetsAcquired,1
FiniteLivedIntangibleAssetsAmortizationExpense,1
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,1
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,1
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,6
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFive,1
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,1
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,1
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,1
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,1
FiniteLivedIntangibleAssetsAverageUsefulLife,13
FiniteLivedIntangibleAssetsForeignCurrencyTranslationGainLoss,3
FiniteLivedIntangibleAssetsFutureAmortizationExpense,1
FiniteLivedIntangibleAssetsGross,1
FiniteLivedIntangibleAssetsNet,1
FiniteLivedIntangibleAssetsPeriodIncreaseDecrease,6
FiniteLivedIntangibleAssetsPurchaseAccountingAdjustments,1
FiniteLivedIntangibleAssetsUsefulLife,1
FiniteLivedIntangibleAssetsUsefulLifeMaximum,1
FiniteLivedIntangibleAssetsUsefulLifeMinimum,1
FiniteLivedIntangibleAssetsWeightedAverageUsefulLife,13
FiniteLivedPatentsGross,2
FiniteLivedTrademarksGross,2
FinitelivedIntangibleAssetsAcquired1,1
FiveYearScheduleOfMaturitiesOfParentCompanyRepaymentOfPrincipleInYearThree,8
FiveYearScheduleOfMaturitiesOfParentCompanyRepaymentsOfPrincipalAfterYearFive,13
FiveYearScheduleOfMaturitiesOfParentCompanyRepaymentsOfPrincipleInYearFive,8
FiveYearScheduleOfMaturitiesOfParentCompanyRepaymentsOfPrincipleInYearFour,8
FiveYearScheduleOfMaturitiesOfParentCompanyRepaymentsOfPrincipleInYearTwo,8
FiveYearScheduleOfMaturitiesOfParentCompanyRepaymentsOfPrincipleWithinOneYear,8
FoodAndBeverageCostOfSales,17
FoodAndBeverageRevenue,17
ForeclosedAssets,14
ForeclosedRealEstateExpense,17
ForeignCurrencyCashFlowHedgeAssetAtFairValue,7
ForeignCurrencyCashFlowHedgeGainLossReclassifiedToEarningsNet,3
ForeignCurrencyCashFlowHedgeGainLossToBeReclassifiedDuringNext12Months,7
ForeignCurrencyCashFlowHedgeLiabilityAtFairValue,7
ForeignCurrencyContractAssetFairValueDisclosure,4
ForeignCurrencyContractsLiabilityFairValueDisclosure,4
ForeignCurrencyDerivativeAssetsAtFairValue,7
ForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstrumentsAssetAtFairValue,7
ForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstrumentsAtFairValueNet,7
ForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstrumentsLiabilityAtFairValue,7
ForeignCurrencyDerivativeLiabilitiesAtFairValue,7
ForeignCurrencyDerivativesAtFairValueNet,7
ForeignCurrencyExchangeRateRemeasurement1,7
ForeignCurrencyExchangeRateTranslation,7
ForeignCurrencyExchangeRateTranslation1,7
ForeignCurrencyFairValueHedgeDerivativeAtFairValueNet,7
ForeignCurrencyFairValueHedgeLiabilityAtFairValue,7
ForeignCurrencyTransactionGainBeforeTax,3
ForeignCurrencyTransactionGainLossBeforeTax,3
ForeignCurrencyTransactionGainLossRealized,3
ForeignCurrencyTransactionGainLossUnrealized,3
ForeignCurrencyTransactionLossBeforeTax,3
ForeignEarningsRepatriated,6
ForeignIncomeTaxExpenseBenefitContinuingOperations,12
FormerGainContingencyRecognizedInCurrentPeriod,3
FranchiseCosts,17
FranchiseRevenue,17
FranchisorCosts,17
FundsHeldUnderReinsuranceAgreementsAsset,0
FundsHeldUnderReinsuranceAgreementsLiability,0
FurnitureAndFixturesGross,17
FutureAmortizationExpenseAfterYearFive,8
FutureAmortizationExpenseRemainderOfFiscalYear,6
FutureAmortizationExpenseYearFive,13
FutureAmortizationExpenseYearFour,13
FutureAmortizationExpenseYearOne,13
FutureAmortizationExpenseYearThree,13
FutureAmortizationExpenseYearTwo,13
FutureMinimumSubleaseRentalsSaleLeasebackTransactions,8
FutureMinimumSubleaseRentalsSaleLeasebackTransactionsThereafter,8
FutureMinimumSubleaseRentalsSaleLeasebackTransactionsWithinFiveYears,8
FutureMinimumSubleaseRentalsSaleLeasebackTransactionsWithinFourYears,8
FutureMinimumSubleaseRentalsSaleLeasebackTransactionsWithinOneYear,8
FutureMinimumSubleaseRentalsSaleLeasebackTransactionsWithinThreeYears,8
FutureMinimumSubleaseRentalsSaleLeasebackTransactionsWithinTwoYears,8
GainFromComponentsExcludedFromAssessmentOfFairValueHedgeEffectiveness,7
GainLossFromComponentsExcludedFromAssessmentOfCashFlowHedgeEffectivenessNet,7
GainLossFromComponentsExcludedFromAssessmentOfFairValueHedgeEffectivenessNet,7
GainLossOnCashFlowHedgeIneffectivenessNet,7
GainLossOnComponentsExcludedFromAssessmentOfInterestRateFairValueHedgeEffectiveness,7
GainLossOnContractTermination,16
GainLossOnDerivativeInstrumentsHeldForTradingPurposesNet,3
GainLossOnDerivativeInstrumentsNetPretax,3
GainLossOnDiscontinuationOfCashFlowHedgeDueToForecastedTransactionProbableOfNotOccurringNet,7
GainLossOnDispositionOfAssets,16
GainLossOnDispositionOfAssets1,16
GainLossOnDispositionOfIntangibleAssets,16
